stop_id,stop_name,stop_lat,stop_lon,zone_id
"at:49:1340:0:1","Strozzigasse","48.20642163","16.34969750","0100"
"at:49:1340:0:3","Strozzigasse","48.20645755","16.34876325","0100"
"at:49:1340:0:4","Strozzigasse","48.20666110","16.34926631","0100"
"at:49:1341:0:1","Johann-Kutschera-Gasse","48.22504321","16.49677866","0100"
"at:49:1341:0:2","Johann-Kutschera-Gasse","48.22491754","16.49677866","0100"
"at:49:1342:0:1","Sulzengasse","48.14490016","16.37450897","0100"
"at:49:1342:0:2","Sulzengasse","48.14465440","16.37517372","0100"
"at:49:1343:0:1","Sulzwiese","48.27749558","16.32023276","0100"
"at:49:1343:0:2","Sulzwiese","48.27714883","16.31974767","0100"
"at:49:1344:0:1","Swatoschgasse","48.16586888","16.41072006","0100"
"at:49:1344:0:2","Swatoschgasse","48.16586888","16.41056734","0100"
"at:49:1345:0:1","Hannah-Arendt-Platz","48.22474398","16.50170143","0100"
"at:49:1345:0:2","Hannah-Arendt-Platz","48.22466618","16.50131515","0100"
"at:49:1346:0:1","Quartier Belvedere","48.18776332","16.38028513","0100"
"at:49:1346:0:4","Quartier Belvedere","48.18774536","16.38146193","0100"
"at:49:1346:0:6","Quartier Belvedere","48.18774536","16.37986293","0100"
"at:49:1346:0:8","Quartier Belvedere","48.18752376","16.38141701","0100"
"at:49:1349:0:11","Südtiroler Pl. - Hbf.","48.18710453","16.37331421","0100"
"at:49:1349:0:14","Hauptbahnhof","48.18612231","16.37471558","0100"
"at:49:1349:0:17","Hauptbahnhof","48.18599055","16.37388015","0100"
"at:49:1349:0:2","Hauptbahnhof","48.18606242","16.37476050","0100"
"at:49:1349:0:24","Hauptbahnhof","48.18518799","16.37372743","0100"
"at:49:1349:0:26","Hauptbahnhof","48.18608039","16.37552406","0100"
"at:49:1349:0:3","Südtiroler Pl. - Hbf.","48.18712849","16.37358370","0100"
"at:49:1349:0:30","Hauptbahnhof","48.18586478","16.37490423","0100"
"at:49:1349:0:5","Hauptbahnhof","48.18518799","16.37357472","0100"
"at:49:1349:0:6","Hauptbahnhof","48.18593066","16.37392506","0100"
"at:49:135:0:2","Döblinger Hauptstraße/Gatterburggasse","48.23867440","16.35458433","0100"
"at:49:135:0:4","Döblinger Hauptstraße/Gatterburggasse","48.23909321","16.35464722","0100"
"at:49:1351:0:1","Michael-Neumann-Gasse","48.24656542","16.36693617","0100"
"at:49:1351:0:2","Michael-Neumann-Gasse","48.24706193","16.36742126","0100"
"at:49:1352:0:1","Südwestfriedhof 1. Tor","48.16215997","16.30334443","0100"
"at:49:1352:0:2","Südwestfriedhof 1. Tor","48.16174652","16.30338036","0100"
"at:49:1353:0:1","Südwestfriedhof 2. & 8. Tor","48.16113533","16.30300307","0100"
"at:49:1353:0:2","Südwestfriedhof 2. & 8. Tor","48.16062001","16.30285036","0100"
"at:49:1357:0:2","Süßenbrunn","48.28506380","16.48472327","0117"
"at:49:1358:0:1","Hauptbahnhof Süd","48.18454114","16.37566779","0100"
"at:49:1359:0:1","Süßenbrunner Platz","48.27730427","16.49593424","0117"
"at:49:1359:0:2","Süßenbrunner Platz","48.27756134","16.49589831","0117"
"at:49:136:0:2","Laxenburger Straße/Gudrunstraße","48.17840167","16.37206555","0100"
"at:49:136:0:3","Laxenburger Straße/Gudrunstraße","48.17889885","16.37390710","0100"
"at:49:136:0:4","Laxenburger Straße/Gudrunstraße","48.17797637","16.37368252","0100"
"at:49:136:0:6","Laxenburger Straße/Gudrunstraße","48.17868919","16.37360167","0100"
"at:49:136:0:7","Laxenburger Straße/Gudrunstraße","48.17869518","16.37381726","0100"
"at:49:136:0:8","Laxenburger Straße/Gudrunstraße","48.17852746","16.37211945","0100"
"at:49:1360:0:1","Süßenbrunner Straße","48.23640079","16.46213064","0100"
"at:49:1360:0:2","Süßenbrunner Straße","48.23628711","16.46249895","0100"
"at:49:1360:0:3","Süßenbrunner Straße","48.23677176","16.46169945","0100"
"at:49:1360:0:4","Süßenbrunner Straße","48.23627514","16.46272353","0100"
"at:49:1360:0:5","Süßenbrunner Straße","48.23522207","16.46328947","0100"
"at:49:1361:0:1","Taglieberstraße","48.15003676","16.28435405","0100"
"at:49:1361:0:2","Taglieberstraße","48.14995285","16.28428218","0100"
"at:49:1362:0:2","Talpagasse","48.13225725","16.30961467","0100"
"at:49:1363:0:1","Gertrude-Fröhlich-Sandner-Straße","48.18586478","16.37787765","0100"
"at:49:1364:0:1","Tamariskengasse","48.21643060","16.46512203","0100"
"at:49:1364:0:2","Tamariskengasse","48.21653236","16.46515796","0100"
"at:49:1365:0:1","Tandelmarktgasse","48.21708303","16.37748239","0100"
"at:49:1365:0:2","Tandelmarktgasse","48.21722070","16.37770697","0100"
"at:49:1366:0:1","Taubstummengasse","48.19379987","16.37032282","0100"
"at:49:1366:0:2","Taubstummengasse","48.19491967","16.36980180","0100"
"at:49:1366:0:3","Taubstummengasse","48.19478194","16.36964010","0100"
"at:49:1366:0:4","Taubstummengasse","48.19380586","16.37040367","0100"
"at:49:1368:0:2","Teiläckergasse","48.23337913","16.53870304","0100"
"at:49:1369:0:1","Teinfaltstraße","48.21177356","16.36473530","0100"
"at:49:137:0:1","Bezirksamt Margareten","48.19035050","16.35511434","0100"
"at:49:1370:0:1","Tenschertstraße","48.14085405","16.35234753","0100"
"at:49:1370:0:2","Tenschertstraße","48.14089601","16.35250923","0100"
"at:49:1371:0:2","Tesarekplatz","48.15503501","16.35061378","0100"
"at:49:1371:0:3","Tesarekplatz","48.15568223","16.35072158","0100"
"at:49:1372:0:11","Thaliastraße","48.20852894","16.33856737","0100"
"at:49:1372:0:12","Thaliastraße","48.20845112","16.33793855","0100"
"at:49:1372:0:14","Thaliastraße","48.20867262","16.33738160","0100"
"at:49:1372:0:2","Thaliastraße","48.20779858","16.33793855","0100"
"at:49:1372:0:5","Thaliastraße","48.20861275","16.33845958","0100"
"at:49:1372:0:7","Thaliastraße","48.20868459","16.33904348","0100"
"at:49:1372:0:9","Thaliastraße","48.20776266","16.33804635","0100"
"at:49:1373:0:1","Tanbruckgasse","48.17713176","16.32872184","0100"
"at:49:1373:0:2","Tanbruckgasse","48.17813212","16.32965609","0100"
"at:49:1374:0:1","Feßtgasse","48.21051046","16.32608977","0100"
"at:49:1374:0:4","Feßtgasse","48.21019917","16.32511959","0100"
"at:49:1374:0:5","Feßtgasse","48.21070202","16.32427518","0100"
"at:49:1374:0:8","Feßtgasse","48.21087562","16.32518248","0100"
"at:49:1375:0:1","Theater in der Josefstadt","48.20927127","16.35068565","0100"
"at:49:1376:0:1","Theergasse","48.17499320","16.32279296","0100"
"at:49:1376:0:2","Theergasse","48.17487339","16.32273906","0100"
"at:49:1377:0:1","Theodor-Sickel-Gasse","48.16033838","16.39226866","0100"
"at:49:1377:0:2","Theodor-Sickel-Gasse","48.16032040","16.39241239","0100"
"at:49:1378:0:1","Agrarweg","48.24978370","16.52530017","0100"
"at:49:1378:0:2","Agrarweg","48.24982557","16.52572238","0100"
"at:49:138:0:1","Bibernellweg","48.24740291","16.47931541","0100"
"at:49:1380:0:1","Thujagasse","48.25291206","16.53410366","0100"
"at:49:1380:0:2","Thujagasse","48.25404850","16.53443604","0100"
"at:49:1382:0:1","Niederpointenstraße","48.20336227","16.27534394","0100"
"at:49:1383:0:1","Edelsinnstraße","48.17067987","16.31125859","0100"
"at:49:1383:0:2","Edelsinnstraße","48.17190201","16.31195927","0100"
"at:49:1383:0:4","Edelsinnstraße","48.17033838","16.31080943","0100"
"at:49:1384:0:1","Tolstojgasse","48.18100130","16.27756278","0100"
"at:49:1384:0:2","Tolstojgasse","48.18095338","16.27782329","0100"
"at:49:1385:0:1","Traisengasse","48.23463569","16.38518994","0100"
"at:49:1385:0:4","Traisengasse","48.23369028","16.38315974","0100"
"at:49:1385:0:6","Traisengasse","48.23454593","16.38501926","0100"
"at:49:1385:0:7","Traisengasse","48.23398946","16.38294415","0100"
"at:49:1386:0:1","Voitgasse","48.26255312","16.46091791","0100"
"at:49:1386:0:2","Voitgasse","48.26236176","16.46098978","0100"
"at:49:1388:0:1","Traviatagasse","48.14404301","16.34064248","0100"
"at:49:1388:0:2","Traviatagasse","48.14445060","16.34119944","0100"
"at:49:1388:0:3","Traviatagasse","48.14347956","16.34163961","0100"
"at:49:1389:0:2","Triester Straße/Rossakgasse","48.14619484","16.33269239","0100"
"at:49:139:0:1","Kretschekgasse","48.22461232","16.28360844","0100"
"at:49:139:0:2","Kretschekgasse","48.22466618","16.28356353","0100"
"at:49:1392:0:2","Knöllgasse/Troststraße","48.17297437","16.35383873","0100"
"at:49:1392:0:4","Knöllgasse/Troststraße","48.17253704","16.35356026","0100"
"at:49:1393:0:2","Troststraße/Neilreichgasse","48.16997293","16.36490598","0100"
"at:49:1393:0:4","Troststraße/Neilreichgasse","48.16972130","16.36433106","0100"
"at:49:1393:0:8","Troststraße/Neilreichgasse","48.17004482","16.36379207","0100"
"at:49:1394:0:1","Tscherttegasse","48.16472448","16.32758996","0100"
"at:49:1394:0:2","Tscherttegasse","48.16476642","16.32750911","0100"
"at:49:1395:0:1","Tullnertalgasse","48.15391434","16.29158548","0100"
"at:49:1395:0:2","Tullnertalgasse","48.15397427","16.29173820","0100"
"at:49:1396:0:1","Twarochgasse","48.23321159","16.30503326","0100"
"at:49:1396:0:2","Twarochgasse","48.23328938","16.30508716","0100"
"at:49:1397:0:2","Türkenschanzplatz","48.23455192","16.32822776","0100"
"at:49:1397:0:3","Türkenschanzplatz","48.23522805","16.32711385","0100"
"at:49:1397:0:5","Türkenschanzplatz","48.23483314","16.32791335","0100"
"at:49:1397:0:6","Türkenschanzplatz","48.23518018","16.32698809","0100"
"at:49:1398:0:1","Töllergasse","48.26165608","16.42178730","0100"
"at:49:1398:0:2","Töllergasse","48.26180559","16.42176933","0100"
"at:49:1399:0:1","Ulanenweg","48.20596663","16.46760138","0100"
"at:49:14:0:10","Alaudagasse","48.15285957","16.38183024","0100"
"at:49:14:0:11","Alaudagasse","48.15256591","16.38175837","0100"
"at:49:14:0:12","Alaudagasse","48.15264382","16.38178532","0100"
"at:49:14:0:13","Alaudagasse","48.15421399","16.38262974","0100"
"at:49:14:0:14","Alaudagasse","48.15272173","16.38200990","0100"
"at:49:14:0:4","Alaudagasse","48.15339295","16.38223448","0100"
"at:49:14:0:8","Alaudagasse","48.15349483","16.38243211","0100"
"at:49:14:0:9","Alaudagasse","48.15349483","16.38231533","0100"
"at:49:140:0:1","Schierlinggrundbrücke","48.20876242","16.46531068","0100"
"at:49:140:0:2","Schierlinggrundbrücke","48.20901984","16.46503220","0100"
"at:49:1400:0:1","Ulmenstraße","48.21650841","16.24893347","0100"
"at:49:1400:0:2","Ulmenstraße","48.21664608","16.24907720","0100"
"at:49:1401:0:1","Bambergergasse","48.20600255","16.51550853","0100"
"at:49:1401:0:2","Bambergergasse","48.20623005","16.51524802","0100"
"at:49:1401:0:4","Bambergergasse","48.20615222","16.51524802","0100"
"at:49:1402:0:1","Auhof Umspannwerk","48.20193731","16.23448856","0100"
"at:49:1403:0:1","Unfallkrankenhaus Meidling","48.17339970","16.34499033","0100"
"at:49:1403:0:2","Unfallkrankenhaus Meidling","48.17342367","16.34428066","0100"
"at:49:1403:0:3","Unfallkrankenhaus Meidling","48.17351353","16.34505321","0100"
"at:49:1404:0:1","Unter St. Veit","48.19117095","16.28600695","0100"
"at:49:1404:0:2","Unter St. Veit","48.19108711","16.28598000","0100"
"at:49:1404:0:3","Unter St. Veit","48.19162608","16.28715679","0100"
"at:49:1405:0:1","Sonnwendgasse","48.18155835","16.37967428","0100"
"at:49:1405:0:2","Sonnwendgasse","48.18172606","16.37952157","0100"
"at:49:1406:0:1","Unter der Kirche","48.17254902","16.42691668","0100"
"at:49:1406:0:2","Unter der Kirche","48.17220755","16.42706041","0100"
"at:49:1407:0:1","Unteres Belvedere","48.19659633","16.38147091","0100"
"at:49:1407:0:3","Unteres Belvedere","48.19679393","16.38088701","0100"
"at:49:1408:0:1","Breitenlee, Rautenweg","48.25588471","16.49057130","0100"
"at:49:1408:0:2","Breitenlee, Rautenweg","48.25647085","16.49057130","0100"
"at:49:1408:0:3","Breitenlee, Rautenweg","48.25628544","16.49032876","0100"
"at:49:1409:0:1","Unterlaa","48.13283881","16.41416959","0100"
"at:49:1409:0:2","Unterlaa","48.13293474","16.41484332","0100"
"at:49:141:0:1","Alberner Hafenzufahrtsstraße West","48.17318404","16.47051192","0100"
"at:49:141:0:2","Alberner Hafenzufahrtsstraße West","48.17347159","16.47029633","0100"
"at:49:1410:0:1","Unterlaa Stadtgrenze","48.13105215","16.42706939","0100"
"at:49:1410:0:2","Unterlaa Stadtgrenze","48.13116606","16.42748262","0100"
"at:49:1411:0:1","Unterlaaer Straße","48.13590237","16.41198668","0100"
"at:49:1411:0:2","Unterlaaer Straße","48.13596232","16.41204956","0100"
"at:49:1412:0:1","Uranusweg","48.20745135","16.25208656","0100"
"at:49:1413:0:1","Urban-Loritz-Platz","48.20117691","16.33754329","0100"
"at:49:1413:0:11","Urban-Loritz-Platz","48.20112901","16.33708515","0100"
"at:49:1413:0:13","Urban-Loritz-Platz","48.20118889","16.33730973","0100"
"at:49:1413:0:15","Urban-Loritz-Platz","48.20065600","16.33699532","0100"
"at:49:1413:0:4","Urban-Loritz-Platz","48.20136252","16.33801042","0100"
"at:49:1413:0:6","Urban-Loritz-Platz","48.20127870","16.33754329","0100"
"at:49:1413:0:7","Urban-Loritz-Platz","48.20127271","16.33767804","0100"
"at:49:1413:0:9","Urban-Loritz-Platz","48.20047039","16.33775889","0100"
"at:49:1414:0:1","Urselbrunnengasse","48.16512592","16.39004084","0100"
"at:49:1414:0:2","Urselbrunnengasse","48.16450878","16.39119967","0100"
"at:49:1415:0:1","Ursulinenkloster","48.15625753","16.26468094","0100"
"at:49:1415:0:2","Ursulinenkloster","48.15615565","16.26475281","0100"
"at:49:1416:0:1","Utendorfgasse","48.20378138","16.24878974","0100"
"at:49:1416:0:2","Utendorfgasse","48.20366762","16.24882568","0100"
"at:49:1417:0:1","Gebirgsgasse","48.15187070","16.26417788","0100"
"at:49:1417:0:2","Gebirgsgasse","48.15199656","16.26419585","0100"
"at:49:1417:0:3","Gebirgsgasse","48.15176882","16.26330652","0100"
"at:49:1418:0:1","Valiergasse","48.15716841","16.46867038","0100"
"at:49:1418:0:3","Valiergasse","48.15710848","16.46913750","0100"
"at:49:1418:0:4","Valiergasse","48.15713844","16.46876919","0100"
"at:49:1418:0:6","Valiergasse","48.15745006","16.46906563","0100"
"at:49:1419:0:2","Van-Swieten-Kaserne","48.29340787","16.41829285","0100"
"at:49:1419:0:3","Van-Swieten-Kaserne","48.29362303","16.41840065","0100"
"at:49:1419:0:5","Van-Swieten-Kaserne","48.29330627","16.41857133","0100"
"at:49:1419:0:6","Van-Swieten-Kaserne","48.29286997","16.41786166","0100"
"at:49:142:0:1","Bischoffgasse","48.18340914","16.32218210","0100"
"at:49:1420:0:1","Veitingergasse","48.17936607","16.27613446","0100"
"at:49:1420:0:2","Veitingergasse","48.17985724","16.27634107","0100"
"at:49:1421:0:2","Venediger Au","48.21799283","16.39732618","0100"
"at:49:1421:0:4","Venediger Au","48.21789108","16.39666142","0100"
"at:49:1422:0:1","Verbindungsbahn","48.18701469","16.28132672","0100"
"at:49:1422:0:2","Verbindungsbahn","48.18737404","16.28217114","0100"
"at:49:1422:0:4","Verbindungsbahn","48.18730816","16.28247657","0100"
"at:49:1422:0:6","Verbindungsbahn","48.18742794","16.28266521","0100"
"at:49:1422:0:7","Verbindungsbahn","48.18721233","16.28057214","0100"
"at:49:1423:0:1","Grabengasse","48.23020769","16.28333895","0100"
"at:49:1424:0:1","Versorgungsheimplatz","48.17305224","16.27578412","0100"
"at:49:1424:0:4","Versorgungsheimplatz","48.17275870","16.27611649","0100"
"at:49:1425:0:10","St. Marx","48.18855386","16.39992231","0100"
"at:49:1425:0:11","St. Marx","48.18835024","16.39941027","0100"
"at:49:1425:0:2","St. Marx","48.18863172","16.40011095","0100"
"at:49:1425:0:5","St. Marx","48.18830832","16.39923060","0100"
"at:49:1425:0:7","St. Marx","48.18848799","16.40013790","0100"
"at:49:1426:0:1","Vinzenzgasse","48.22491155","16.33471360","0100"
"at:49:1426:0:3","Vinzenzgasse","48.22470807","16.33425546","0100"
"at:49:1426:0:6","Vinzenzgasse","48.22514495","16.33405783","0100"
"at:49:1427:0:1","Vivariumstraße","48.21417995","16.39337359","0100"
"at:49:1428:0:1","Vogelweidplatz/Stadthalle","48.20427830","16.33170424","0100"
"at:49:1429:0:1","Vohburggasse","48.28367100","16.37463473","0100"
"at:49:1429:0:2","Vohburggasse","48.28377262","16.37457185","0100"
"at:49:143:0:1","Bischofgasse","48.13807853","16.39726329","0100"
"at:49:143:0:2","Bischofgasse","48.13812049","16.39769449","0100"
"at:49:1430:0:1","Volkstheater","48.20481714","16.35714453","0100"
"at:49:1430:0:10","Volkstheater","48.20536794","16.35757572","0100"
"at:49:1430:0:11","Volkstheater","48.20561939","16.35668639","0100"
"at:49:1430:0:12","Volkstheater","48.20558945","16.35916574","0100"
"at:49:1430:0:3","Volkstheater","48.20511649","16.35808776","0100"
"at:49:1430:0:4","Volkstheater","48.20563735","16.35907591","0100"
"at:49:1430:0:7","Volkstheater","48.20491892","16.35753081","0100"
"at:49:1430:0:8","Volkstheater","48.20476924","16.35828539","0100"
"at:49:1431:0:1","Malzgasse","48.22121290","16.37756324","0100"
"at:49:1433:0:1","Vorgartenstraße","48.22446270","16.40226691","0100"
"at:49:1433:0:3","Vorgartenstraße","48.22369665","16.40106317","0100"
"at:49:1433:0:4","Vorgartenstraße","48.22372059","16.40148538","0100"
"at:49:1433:0:6","Vorgartenstraße","48.22362484","16.40114402","0100"
"at:49:1433:0:8","Vorgartenstraße U","48.22439089","16.40136859","0100"
"at:49:1433:0:9","Vorgartenstraße U","48.22381036","16.40232081","0100"
"at:49:1435:0:1","Miriam-Makeba-Gasse","48.23112324","16.45773788","0100"
"at:49:1435:0:2","Miriam-Makeba-Gasse","48.23094373","16.45727075","0100"
"at:49:1436:0:1","Wagenwiese","48.26569864","16.32776962","0100"
"at:49:1436:0:2","Wagenwiese","48.26565678","16.32758098","0100"
"at:49:1437:0:1","Wagner-Schönkirch-Gasse","48.14359944","16.36339681","0100"
"at:49:1437:0:2","Wagner-Schönkirch-Gasse","48.14341962","16.36333393","0100"
"at:49:1438:0:2","Waidhausenstraße","48.19754242","16.28141655","0100"
"at:49:1438:0:5","Waidhausenstraße","48.19763822","16.28002417","0100"
"at:49:1438:0:6","Waidhausenstraße","48.19737475","16.28067994","0100"
"at:49:1439:0:1","Waidäckergasse","48.20740944","16.29403788","0100"
"at:49:1439:0:2","Waidäckergasse","48.20733161","16.29456789","0100"
"at:49:144:0:1","Blaasstraße","48.23707092","16.34198097","0100"
"at:49:1440:0:1","Walcherstraße","48.22616831","16.40112605","0100"
"at:49:1440:0:2","Walcherstraße","48.22622816","16.40126080","0100"
"at:49:1441:0:1","Waldgasse","48.17307621","16.38057260","0100"
"at:49:1441:0:2","Waldgasse","48.17319602","16.38096785","0100"
"at:49:1443:0:1","Wallensteinplatz","48.22966913","16.37117622","0100"
"at:49:1443:0:10","Wallensteinplatz","48.22951953","16.37108639","0100"
"at:49:1443:0:3","Wallensteinplatz","48.23015384","16.37138283","0100"
"at:49:1443:0:4","Wallensteinplatz","48.23021368","16.37084384","0100"
"at:49:1443:0:8","Wallensteinplatz","48.22969307","16.37073604","0100"
"at:49:1444:0:10","Klosterneuburger Straße/Wallensteinstraße","48.22911859","16.36796923","0100"
"at:49:1444:0:5","Klosterneuburger Straße/Wallensteinstraße","48.22840647","16.36803211","0100"
"at:49:1444:0:7","Klosterneuburger Straße/Wallensteinstraße","48.22829277","16.36869687","0100"
"at:49:1444:0:9","Klosterneuburger Straße/Wallensteinstraße","48.22892111","16.36869687","0100"
"at:49:1445:0:1","Wallishaussergasse","48.22512101","16.29052547","0100"
"at:49:1445:0:2","Wallishaussergasse","48.22519283","16.29024699","0100"
"at:49:1446:0:1","Gersthof, Wallrißstraße","48.23211058","16.32687131","0100"
"at:49:1447:0:1","Warhanekgasse","48.24417850","16.40796223","0100"
"at:49:1447:0:2","Warhanekgasse","48.24493228","16.40856410","0100"
"at:49:1448:0:1","Röbbelinggasse","48.23567082","16.52503068","0100"
"at:49:1448:0:2","Röbbelinggasse","48.23574861","16.52522831","0100"
"at:49:1449:0:1","Wasnergasse","48.22943575","16.37688052","0100"
"at:49:1449:0:2","Wasnergasse","48.22957338","16.37704222","0100"
"at:49:145:0:2","Blechturmgasse","48.18434349","16.36851720","0100"
"at:49:145:0:5","Blechturmgasse","48.18417579","16.36837347","0100"
"at:49:1450:0:1","Hintzerstraße","48.20024286","16.39311308","0100"
"at:49:1450:0:2","Hintzerstraße","48.20082964","16.39269087","0100"
"at:49:1451:0:1","Uhlirzgasse","48.26846127","16.44864693","0100"
"at:49:1451:0:2","Uhlirzgasse","48.26838951","16.44915897","0100"
"at:49:1453:0:1","Wattmanngasse","48.17088955","16.29088480","0100"
"at:49:1453:0:3","Wattmanngasse","48.17094347","16.29198074","0100"
"at:49:1455:0:1","Wehrbrücklstraße","48.22478587","16.53168719","0100"
"at:49:1455:0:2","Wehrbrücklstraße","48.22486966","16.53165126","0100"
"at:49:1456:0:1","Weidelstraße","48.14207091","16.38575587","0100"
"at:49:1456:0:2","Weidelstraße","48.14204094","16.38612418","0100"
"at:49:1457:0:1","Paul-Wagner-Gasse","48.16872677","16.46204081","0100"
"at:49:1457:0:2","Paul-Wagner-Gasse","48.16900236","16.46060350","0100"
"at:49:1459:0:1","Weiglgasse","48.18723629","16.32160718","0100"
"at:49:146:0:1","Bleibtreustraße","48.17797038","16.44882659","0100"
"at:49:146:0:2","Bleibtreustraße","48.17801231","16.44926677","0100"
"at:49:1460:0:1","Weihburggasse","48.20469740","16.37780578","0100"
"at:49:1460:0:2","Weihburggasse","48.20421245","16.37758121","0100"
"at:49:1461:0:1","Weinhauser Gasse","48.22980078","16.33242290","0100"
"at:49:1461:0:3","Weinhauser Gasse","48.23012392","16.33180306","0100"
"at:49:1462:0:1","Weitlofgasse","48.23024360","16.34808952","0100"
"at:49:1463:0:1","Weißenböckstraße","48.16263334","16.42904569","0100"
"at:49:1463:0:2","Weißenböckstraße","48.16191430","16.42896484","0100"
"at:49:1463:0:3","Weißenböckstraße","48.16174053","16.42842585","0100"
"at:49:1463:0:5","Weißenböckstraße","48.16253147","16.42829110","0100"
"at:49:1463:0:6","Weißenböckstraße","48.16223188","16.42846178","0100"
"at:49:1463:0:8","Weißenböckstraße","48.16189633","16.42838992","0100"
"at:49:1463:0:9","Weißenböckstraße","48.16262735","16.42838094","0100"
"at:49:1464:0:1","Weißenthurngasse","48.17471164","16.31468117","0100"
"at:49:1464:0:2","Weißenthurngasse","48.17493928","16.31442964","0100"
"at:49:1465:0:1","Wendstattgasse","48.14781316","16.39161289","0100"
"at:49:1466:0:2","Wenzgasse","48.18700870","16.29371449","0100"
"at:49:1466:0:4","Wenzgasse","48.18694881","16.29320245","0100"
"at:49:1467:0:1","Schafberg/Werfelstraße","48.23507846","16.30157475","0100"
"at:49:1467:0:2","Schafberg/Werfelstraße","48.23470749","16.30197899","0100"
"at:49:1468:0:10","Westbahnhof","48.19675800","16.33938484","0100"
"at:49:1468:0:12","Westbahnhof","48.19680590","16.33971722","0100"
"at:49:1468:0:13","Westbahnhof","48.19647058","16.33920518","0100"
"at:49:1468:0:16","Westbahnhof","48.19679393","16.33822601","0100"
"at:49:1468:0:21","Westbahnhof","48.19730290","16.33898958","0100"
"at:49:1468:0:22","Westbahnhof","48.19705740","16.33889077","0100"
"at:49:1468:0:23","Westbahnhof","48.19684183","16.33929501","0100"
"at:49:1468:0:26","Westbahnhof","48.19582387","16.33844161","0100"
"at:49:1468:0:3","Westbahnhof","48.19672806","16.33885483","0100"
"at:49:1468:0:4","Westbahnhof","48.19654842","16.33916924","0100"
"at:49:1468:0:5","Westbahnhof","48.19670411","16.33916026","0100"
"at:49:1468:0:6","Westbahnhof","48.19747056","16.33828890","0100"
"at:49:1468:0:9","Westbahnhof","48.19598555","16.33842364","0100"
"at:49:1469:0:1","Wolfganggasse","48.18298388","16.34261877","0100"
"at:49:1469:0:2","Wolfganggasse","48.18272034","16.34219657","0100"
"at:49:147:0:1","Blériotgasse","48.17119509","16.42567701","0100"
"at:49:147:0:2","Blériotgasse","48.17073379","16.42556023","0100"
"at:49:1470","Wexstraße","48.23598196","16.36585819","0100"
"at:49:1470:0:1","Wexstraße","48.23607769","16.36759194","0100"
"at:49:1470:0:2","Wexstraße","48.23629309","16.36546293","0100"
"at:49:1470:0:3","Wexstraße","48.23595204","16.36593904","0100"
"at:49:1470:0:4","Wexstraße","48.23592213","16.36760991","0100"
"at:49:1470:0:5","Wexstraße","48.23587426","16.36588514","0100"
"at:49:1470:0:6","Wexstraße","48.23601188","16.36576836","0100"
"at:49:1471:0:1","Weyrgasse","48.20411067","16.38893591","0100"
"at:49:1471:0:2","Weyrgasse","48.20423041","16.38851370","0100"
"at:49:1472:0:1","Zehngrafweg","48.15599385","16.45145865","0100"
"at:49:1472:0:2","Zehngrafweg","48.15592194","16.45160239","0100"
"at:49:1473:0:1","Wiedgasse","48.22132064","16.45133289","0100"
"at:49:1474:0:1","Wielandplatz","48.17754508","16.38034802","0100"
"at:49:1475:0:1","Wlassakstraße","48.17738335","16.27110390","0100"
"at:49:1475:0:2","Wlassakstraße","48.17726953","16.27122966","0100"
"at:49:1476:0:1","Pfaffenaugasse","48.17147666","16.46026214","0100"
"at:49:1476:0:2","Pfaffenaugasse","48.17142274","16.46042384","0100"
"at:49:1477:0:1","Wienerbergbrücke","48.17215962","16.32690724","0100"
"at:49:1477:0:2","Wienerbergbrücke","48.17208773","16.32773369","0100"
"at:49:1477:0:3","Wienerbergbrücke","48.17259096","16.32799420","0100"
"at:49:1477:0:4","Wienerbergbrücke","48.17245916","16.32789539","0100"
"at:49:1477:0:5","Wienerbergbrücke","48.17213566","16.32860506","0100"
"at:49:1478:0:1","Jedletzbergerstraße","48.16694735","16.46959564","0100"
"at:49:1478:0:2","Jedletzbergerstraße","48.16703722","16.46978429","0100"
"at:49:1479:0:1","Wienerfeld","48.15471739","16.36478920","0100"
"at:49:1479:0:2","Wienerfeld","48.15398026","16.36460055","0100"
"at:49:1479:0:3","Wienerfeld","48.15430987","16.36426817","0100"
"at:49:1479:0:4","Wienerfeld","48.15464547","16.36423224","0100"
"at:49:1479:0:5","Wienerfeld","48.15272173","16.36432207","0100"
"at:49:148:0:2","Blindengasse","48.21074991","16.34045384","0100"
"at:49:148:0:4","Blindengasse","48.21100732","16.34079519","0100"
"at:49:1480:0:1","Wienerfeldgasse","48.15852271","16.36034254","0100"
"at:49:1480:0:2","Wienerfeldgasse","48.15842683","16.36013592","0100"
"at:49:1480:0:3","Wienerfeldgasse","48.15843882","16.36043237","0100"
"at:49:1480:0:5","Wienerfeldgasse","48.15846878","16.36031559","0100"
"at:49:1481:0:1","Neulaa","48.14566738","16.38615113","0100"
"at:49:1481:0:2","Neulaa","48.14563142","16.38612418","0100"
"at:49:1481:0:3","Neulaa","48.14673429","16.38234228","0100"
"at:49:1481:0:4","Neulaa","48.14677624","16.38259381","0100"
"at:49:1482:0:2","Wolf in der Au","48.20466147","16.23588994","0100"
"at:49:1482:0:3","Wolf in der Au","48.20484707","16.23709368","0100"
"at:49:1483:0:1","Albert-Schweitzer-Gasse","48.20739148","16.22231639","0100"
"at:49:1484:0:1","Wiethestraße","48.20812185","16.52379100","0100"
"at:49:1484:0:2","Wiethestraße","48.20792430","16.52365625","0100"
